seq,number,name,algorithm,algorithm_id,information,correct_user,submission_cnt,correct_rate,level,avg_try,time_limit,memory_limit
7707,2422,한윤정이 이탈리아에 가서 아이스크림을 사먹는데,브루트포스 알고리즘,125,"출처,다국어,분류",1312,4063,42.227,6,2.37,1 초,128 MB
7708,1668,트로피 진열,브루트포스 알고리즘,125,분류,1255,3233,47.305,4,2.11,2 초,128 MB
7709,2961,도영이가 만든 맛있는 음식,브루트포스 알고리즘,125,"출처,다국어,분류",1193,3755,40.912,10,2.44,1 초,128 MB
7710,14225,부분수열의 합,브루트포스 알고리즘,125,분류,1179,3460,46.879,11,2.13,2 초,512 MB
7711,15661,링크와 스타트,브루트포스 알고리즘,125,분류,1093,2692,56.195,10,1.78,2 초,512 MB
7712,15970,화살표 그리기,"브루트포스 알고리즘,정렬","125,97","서브태스크,출처,분류",1086,3074,52.515,7,1.9,2 초,512 MB
7713,2635,수 이어가기,브루트포스 알고리즘,125,"스페셜 저지,출처,분류",1083,3333,39.31,6,2.54,1 초,128 MB
7714,6987,월드컵,"브루트포스 알고리즘,백트래킹","125,5","출처,분류",1072,5360,31.81,9,3.14,1 초,128 MB
7715,14620,꽃길,브루트포스 알고리즘,125,"출처,분류",1064,2965,51.426,9,1.95,2 초,256 MB
7716,14391,종이 조각,"브루트포스 알고리즘,비트마스킹","125,14",분류,994,2553,53.905,13,1.86,2 초,512 MB
7717,9996,한국이 그리울 땐 서버에 접속하지,브루트포스 알고리즘,125,"출처,다국어,분류",992,4440,27.912,8,3.58,1 초,128 MB
7718,16987,계란으로 계란치기,"브루트포스 알고리즘,백트래킹","125,5",분류,973,2566,52.766000000000005,9,1.9,2 초,512 MB
7719,13410,거꾸로 구구단,브루트포스 알고리즘,125,"출처,분류",950,1888,61.489,4,1.63,1 초,128 MB
7720,2548,대표 자연수,"브루트포스 알고리즘,정렬","125,97","출처,분류",931,2504,49.416000000000004,8,2.02,1 초,128 MB
7721,11170,0의 개수,브루트포스 알고리즘,125,"출처,다국어,분류",882,1309,79.17399999999999,6,1.26,3 초,256 MB
7722,2160,그림 비교,브루트포스 알고리즘,125,분류,842,1721,55.762,5,1.79,2 초,128 MB
7723,3980,선발 명단,"브루트포스 알고리즘,백트래킹","125,5","출처,다국어,분류",756,2554,39.416,12,2.54,1 초,128 MB
7724,3758,KCPC,"브루트포스 알고리즘,정렬","125,97","출처,다국어,분류",717,2057,44.812,7,2.23,1 초,128 MB
7725,14753,MultiMax,"브루트포스 알고리즘,정렬,Case work","125,97,137","출처,다국어,분류",680,1920,43.81399999999999,6,2.28,1 초,512 MB
7726,1527,금민수의 개수,브루트포스 알고리즘,125,분류,650,2205,37.016,10,2.7,2 초,128 MB
7727,7573,고기잡이,브루트포스 알고리즘,125,"출처,분류",612,3406,27.248,12,3.67,1 초,256 MB
7728,1034,램프,브루트포스 알고리즘,125,분류,611,2478,34.268,11,2.92,2 초,128 MB
7729,12101,"1, 2, 3 더하기 2","브루트포스 알고리즘,백트래킹","125,5",분류,602,1097,64.523,10,1.55,1 초 (추가 시간 없음),512 MB
7730,1451,직사각형으로 나누기,"브루트포스 알고리즘,누적 합","125,139",분류,601,2194,37.053000000000004,10,2.7,2 초,128 MB
7731,2435,기상청 인턴 신현수,"브루트포스 알고리즘,누적 합","125,139",분류,597,1408,48.262,6,2.07,1 초,128 MB
7732,18428,감시 피하기,"브루트포스 알고리즘,백트래킹","125,5",분류,587,1944,44.946000000000005,10,2.22,2 초,256 MB
7733,17610,양팔저울,브루트포스 알고리즘,125,"출처,분류",538,1915,43.178000000000004,10,2.32,1 초 (추가 시간 없음),512 MB
7734,8892,팰린드롬,브루트포스 알고리즘,125,"스페셜 저지,출처,다국어,분류",537,1456,47.776,7,2.09,1 초,256 MB
7735,10252,그리드 그래프,브루트포스 알고리즘,125,"스페셜 저지,출처,다국어,분류",510,1366,46.788999999999994,10,2.14,1 초,256 MB
7736,18119,단어 암기,"브루트포스 알고리즘,비트마스킹","125,14","출처,분류",499,1611,44.753,12,2.23,4 초 (추가 시간 없음),1024 MB
7737,18429,근손실,"브루트포스 알고리즘,백트래킹","125,5",분류,451,910,60.375,8,1.66,1 초,256 MB
7738,11277,2-SAT - 1,"브루트포스 알고리즘,백트래킹","125,5",분류,446,927,62.031000000000006,10,1.61,1 초,256 MB
7739,1174,줄어드는 숫자,"브루트포스 알고리즘,정렬,백트래킹","125,97,5",분류,424,1347,41.36600000000001,10,2.42,2 초,128 MB
7740,5671,호텔 방 번호,브루트포스 알고리즘,125,"출처,다국어,분류",386,717,65.983,7,1.52,1 초,128 MB
7741,11278,2-SAT - 2,"브루트포스 알고리즘,백트래킹","125,5","스페셜 저지,분류",359,741,62.435,11,1.6,1 초,256 MB
7742,1025,제곱수 찾기,브루트포스 알고리즘,125,"출처,분류",323,1535,27.773000000000003,10,3.6,2 초,128 MB
7743,13908,비밀번호,"브루트포스 알고리즘,백트래킹","125,5","출처,분류",323,922,49.464,11,2.02,1 초,64 MB
7744,15593,Lifeguards (Bronze),브루트포스 알고리즘,125,"출처,다국어,분류",308,533,63.115,4,1.58,2 초,512 MB
7745,1189,컴백홈,"브루트포스 알고리즘,백트래킹","125,5","출처,다국어,분류",302,634,54.122,10,1.85,2 초,128 MB
7746,5913,준규와 사과,브루트포스 알고리즘,125,"출처,다국어,분류",299,620,60.04,12,1.67,1 초,128 MB
7747,18868,멀티버스 Ⅰ,"브루트포스 알고리즘,정렬","125,97",분류,291,878,62.851000000000006,5,1.59,1 초 (추가 시간 없음),512 MB
7748,1079,마피아,브루트포스 알고리즘,125,분류,271,2180,17.597,14,5.68,2 초,128 MB
7749,14613,너의 티어는?,"브루트포스 알고리즘,임의 정밀도 / 큰 수 연산","125,117","출처,분류",259,618,57.812,9,1.73,2 초,256 MB
7750,2492,보석,"브루트포스 알고리즘,슬라이딩 윈도우","125,68","스페셜 저지,출처,분류",257,2395,17.031,14,5.87,1 초,128 MB
7751,11578,팀원 모집,"브루트포스 알고리즘,비트마스킹","125,14","출처,분류",245,864,39.263000000000005,11,2.55,2 초,256 MB
7752,1895,필터,"브루트포스 알고리즘,정렬","125,97","출처,다국어,분류",232,330,81.119,8,1.23,2 초,128 MB
7753,12005,Diamond Collector (Bronze),브루트포스 알고리즘,125,"출처,다국어,분류",225,503,49.02,5,2.04,2 초,512 MB
7754,16945,매직 스퀘어로 변경하기,브루트포스 알고리즘,125,분류,223,498,55.198,7,1.81,2 초,512 MB
7755,14456,"Hoof, Paper, Scissors (Bronze)",브루트포스 알고리즘,125,"출처,다국어,분류",202,333,66.23,5,1.51,2 초,512 MB
7756,5588,별자리 찾기,브루트포스 알고리즘,125,"출처,다국어,분류",193,348,70.956,13,1.41,1 초,128 MB
7757,16439,치킨치킨치킨,브루트포스 알고리즘,125,"출처,분류",193,303,74.23100000000001,8,1.35,1 초,128 MB
7758,12000,Circular Barn (Bronze),브루트포스 알고리즘,125,"출처,다국어,분류",192,365,54.701,6,1.83,2 초,512 MB
7759,11950,2016 IOI,"브루트포스 알고리즘,누적 합","125,139","출처,다국어,분류",189,341,66.084,12,1.51,2 초,512 MB
7760,11563,연돌이와 고잠녀,"브루트포스 알고리즘,기하학","125,100","스페셜 저지,출처,분류",176,889,26.666999999999998,16,3.75,7 초,256 MB
7761,2344,거울,브루트포스 알고리즘,125,분류,170,299,71.13,12,1.41,2 초,256 MB
7762,20410,추첨상 사수 대작전! (Easy),브루트포스 알고리즘,125,"스페셜 저지,출처,분류",165,286,67.90100000000001,3,1.47,1 초,512 MB
7763,14718,용감한 용사 진수,"브루트포스 알고리즘,값 / 좌표 압축","125,161","출처,분류",160,493,49.68899999999999,14,2.01,1 초,256 MB
7764,18511,큰 수 구성하기,"브루트포스 알고리즘,재귀","125,62",분류,152,726,28.897,6,3.46,1 초,256 MB
7765,1239,차트,브루트포스 알고리즘,125,분류,151,445,40.811,12,2.45,2 초,128 MB
7766,9196,정수 직사각형,"브루트포스 알고리즘,정렬","125,97","출처,다국어,분류",150,300,57.692,6,1.73,1 초,128 MB
7767,16771,Back and Forth,브루트포스 알고리즘,125,"출처,다국어,분류",150,243,72.115,10,1.39,2 초,512 MB
7768,14721,성적표,브루트포스 알고리즘,125,"출처,분류",146,459,36.139,6,2.77,1 초,256 MB
7769,12001,Load Balancing (Bronze),브루트포스 알고리즘,125,"출처,다국어,분류",145,497,38.77,5,2.58,2 초,512 MB
7770,1639,행운의 티켓,"브루트포스 알고리즘,누적 합","125,139",분류,142,394,50.355,8,1.99,2 초,128 MB
7771,6211,The Eating Puzzle,"브루트포스 알고리즘,백트래킹","125,5","출처,다국어,분류",135,220,69.94800000000001,8,1.43,1 초,128 MB
7772,1440,타임머신,브루트포스 알고리즘,125,분류,127,387,40.968,6,2.44,2 초,128 MB
7773,16463,13일의 금요일,브루트포스 알고리즘,125,"출처,분류",127,197,70.166,8,1.43,1 초,512 MB
7774,18786,Triangles (Bronze),"브루트포스 알고리즘,기하학","125,100","출처,다국어,분류",126,292,49.412,5,2.02,2 초,512 MB
7775,16951,블록 놀이,브루트포스 알고리즘,125,분류,125,458,36.023,7,2.78,2 초,512 MB
7776,18233,러버덕을 사랑하는 모임,"브루트포스 알고리즘,비트마스킹","125,14","스페셜 저지,출처,분류",115,500,31.335,10,3.19,1 초,512 MB
7777,19949,영재의 시험,"브루트포스 알고리즘,백트래킹","125,5","출처,분류",113,151,93.38799999999999,8,1.07,1 초,512 MB
7778,15811,복면산?!,브루트포스 알고리즘,125,"출처,분류",112,544,30.769000000000002,15,3.25,1 초,128 MB
7779,15728,에리 - 카드,브루트포스 알고리즘,125,"출처,분류",111,377,34.906,8,2.86,1 초,128 MB
7780,20208,진우의 민트초코우유,"브루트포스 알고리즘,백트래킹","125,5","출처,분류",108,339,47.788000000000004,11,2.09,1 초,512 MB
7781,16571,알파 틱택토,"브루트포스 알고리즘,백트래킹,게임 이론","125,5,140","출처,분류",106,386,42.4,14,2.36,1 초,256 MB
7782,17307,색깔 통일하기,"브루트포스 알고리즘,누적 합","125,139","출처,분류",104,243,52.261,14,1.91,1 초,512 MB
7783,16508,전공책,브루트포스 알고리즘,125,"출처,분류",103,278,50.49,8,1.98,1 초,512 MB
7784,7868,해밍 수열,브루트포스 알고리즘,125,"출처,다국어,분류",102,379,53.968,12,1.85,1 초,128 MB
7785,14532,Modern Art (Bronze),브루트포스 알고리즘,125,"출처,다국어,분류",102,210,54.839,10,1.82,2 초,512 MB
7786,1581,락스타 락동호,브루트포스 알고리즘,125,분류,99,452,26.4,13,3.79,2 초,128 MB
7787,6013,Lonesome Partners,브루트포스 알고리즘,125,"출처,다국어,분류",98,136,76.562,4,1.31,1 초,128 MB
7788,17484,진우의 달 여행 (Small),브루트포스 알고리즘,125,"출처,분류",98,193,60.123000000000005,6,1.67,1 초,256 MB
7789,9079,동전 게임,브루트포스 알고리즘,125,"출처,분류",94,149,72.308,6,1.38,1 초,128 MB
7790,5520,The Clocks,브루트포스 알고리즘,125,"출처,다국어,분류",93,412,34.701,11,2.88,1 초,256 MB
7791,14629,숫자 조각,브루트포스 알고리즘,125,"출처,분류",93,597,27.353,10,3.66,1 초,256 MB
7792,9573,Combination Lock,브루트포스 알고리즘,125,"출처,다국어,분류",91,209,46.428999999999995,10,2.15,1 초,128 MB
7793,1590,캠프가는 영식,"브루트포스 알고리즘,이분 탐색","125,12",분류,85,440,26.316,10,3.8,2 초,128 MB
7794,1443,망가진 계산기,브루트포스 알고리즘,125,분류,84,436,26.168000000000003,15,3.82,2 초,128 MB
7795,3711,학번,브루트포스 알고리즘,125,"출처,다국어,분류",82,219,54.305,6,1.84,1 초,128 MB
7796,5884,감시 카메라,브루트포스 알고리즘,125,"출처,다국어,분류",81,303,52.941,12,1.89,1 초,128 MB
7797,6168,Dining Cows,"브루트포스 알고리즘,누적 합","125,139","출처,다국어,분류",77,186,50.0,5,2.0,1 초,128 MB
7798,20651,Daisy Chains,브루트포스 알고리즘,125,"출처,다국어,분류",75,121,72.115,5,1.36,1 초,512 MB
7799,10728,XOR삼형제 1,"브루트포스 알고리즘,애드 혹","125,109","스페셜 저지,출처,분류",74,253,41.111000000000004,10,2.43,5 초,256 MB
7800,3684,어려운 문제,브루트포스 알고리즘,125,"스페셜 저지,출처,다국어,분류",69,229,43.67100000000001,10,2.29,2 초,128 MB
7801,9335,소셜 광고,브루트포스 알고리즘,125,"출처,다국어,분류",69,271,40.351,9,2.48,2 초,128 MB
7802,13249,공의 충돌,브루트포스 알고리즘,125,"스페셜 저지,분류",69,133,58.475,11,1.71,2 초,512 MB
7803,1503,세 수 고르기,브루트포스 알고리즘,125,분류,67,427,20.807,8,4.81,2 초,128 MB
7804,2137,가장 가까운 분수,브루트포스 알고리즘,125,"출처,다국어,분류",66,238,41.772,11,2.39,2 초,128 MB
7805,9763,마을의 친밀도,브루트포스 알고리즘,125,"출처,다국어,분류",66,326,29.333000000000002,9,3.41,1 초,128 MB
7806,13134,Baseball Watching,브루트포스 알고리즘,125,"출처,분류",66,125,66.667,18,1.5,1 초,256 MB
7807,1093,스티커 수집,"브루트포스 알고리즘,중간에서 만나기","125,46",분류,64,485,18.991,18,5.27,2 초,128 MB
7808,3011,이름 지어주기,"브루트포스 알고리즘,스위핑","125,106","스페셜 저지,출처,다국어,분류",64,290,29.090999999999998,15,3.44,1 초,128 MB
7809,20411,추첨상 사수 대작전! (Normal),브루트포스 알고리즘,125,"스페셜 저지,출처,분류",63,270,45.324,6,2.21,1 초,512 MB
7810,2937,블록 정리,"브루트포스 알고리즘,누적 합","125,139","출처,다국어,분류",57,111,55.34,11,1.81,1 초,128 MB
7811,17524,Dryer,"브루트포스 알고리즘,정렬,애드 혹","125,97,109","출처,다국어,분류",57,263,31.491999999999997,20,3.18,1 초 (추가 시간 없음),512 MB
7812,17492,바둑알 점프,브루트포스 알고리즘,125,"서브태스크,출처,분류",55,196,44.715,12,2.24,1 초,256 MB
7813,13751,Barbells,"브루트포스 알고리즘,백트래킹","125,5","출처,다국어,분류",54,116,51.428999999999995,12,1.94,2 초,512 MB
7814,18442,우체국 1,브루트포스 알고리즘,125,"스페셜 저지,분류",54,308,26.214000000000002,9,3.81,1 초,1024 MB
7815,1090,체커,브루트포스 알고리즘,125,분류,53,222,48.181999999999995,17,2.08,2 초,128 MB
7816,1522,문자열 교환,"브루트포스 알고리즘,슬라이딩 윈도우","125,68",분류,53,207,41.732,11,2.4,2 초,128 MB
7817,12603,Store Credit (Small),브루트포스 알고리즘,125,"출처,다국어,분류",53,58,96.36399999999999,4,1.04,5 초,512 MB
7818,1704,붕어빵타이쿤,"브루트포스 알고리즘,백트래킹","125,5","출처,다국어,분류",51,321,22.666999999999998,15,4.41,2 초,128 MB
7819,11955,PROZOR,"브루트포스 알고리즘,누적 합","125,139","스페셜 저지,출처,다국어,분류",50,98,64.935,8,1.54,1 초,64 MB
7820,1487,물건 팔기,"브루트포스 알고리즘,정렬","125,97",분류,49,302,30.247,8,3.31,2 초,128 MB
7821,15429,Odd Gnome,브루트포스 알고리즘,125,"출처,다국어,분류",49,79,65.333,4,1.53,2 초,512 MB
7822,12604,Store Credit (Large),브루트포스 알고리즘,125,"출처,다국어,분류",46,57,83.63600000000001,5,1.2,5 초,512 MB
7823,18882,Cowntact Tracing,브루트포스 알고리즘,125,"출처,다국어,분류",46,199,29.487,8,3.39,1 초,512 MB
7824,5959,Crop Circles,"브루트포스 알고리즘,기하학","125,100","출처,다국어,분류",45,64,76.271,4,1.31,1 초,128 MB
7825,2187,점 고르기,브루트포스 알고리즘,125,분류,44,88,52.381,12,1.91,2 초,128 MB
7826,4347,Tic Tac Toe,브루트포스 알고리즘,125,"출처,다국어,분류",44,218,26.829,10,3.73,1 초,128 MB
7827,14797,Alphabet Cake (Small),"브루트포스 알고리즘,백트래킹","125,5","스페셜 저지,출처,다국어,분류",44,69,80.0,7,1.25,5 초,512 MB
7828,13400,Quality of Check Digits,브루트포스 알고리즘,125,"출처,다국어,분류",43,62,75.439,8,1.33,1 초,512 MB
7829,3097,산책 경로,"브루트포스 알고리즘,기하학","125,100","출처,다국어,분류",42,123,44.681000000000004,8,2.24,1 초,128 MB
7830,16457,단풍잎 이야기,브루트포스 알고리즘,125,분류,42,125,46.153999999999996,10,2.17,1 초,256 MB
7831,5371,Annoying Mosquitos,브루트포스 알고리즘,125,"출처,다국어,분류",41,70,78.846,5,1.27,1 초,256 MB
7832,6187,Going to the Movies,"브루트포스 알고리즘,백트래킹","125,5","출처,다국어,분류",40,68,64.516,7,1.55,1 초,128 MB
7833,1469,숌 사이 수열,"브루트포스 알고리즘,백트래킹","125,5",분류,39,197,29.771,11,3.36,2 초,128 MB
7834,5930,Moo Sick,"브루트포스 알고리즘,정렬","125,97","출처,다국어,분류",39,67,60.938,6,1.64,1 초,128 MB
7835,9182,Biorhythms,브루트포스 알고리즘,125,"출처,다국어,분류",39,64,67.241,3,1.49,1 초,128 MB
7836,10035,Odometer,브루트포스 알고리즘,125,"출처,다국어,분류",36,94,44.443999999999996,10,2.25,1 초,128 MB
7837,17226,묘수풀이: 모독,브루트포스 알고리즘,125,"서브태스크,스페셜 저지,출처,분류",36,440,17.647000000000002,16,5.67,1 초,512 MB
7838,1954,화학실험,브루트포스 알고리즘,125,분류,35,113,41.176,12,2.43,2 초,128 MB
7839,1985,디지털 친구,브루트포스 알고리즘,125,"출처,다국어,분류",35,106,51.471000000000004,6,1.94,2 초,128 MB
7840,1548,부분 삼각 수열,"브루트포스 알고리즘,정렬","125,97",분류,34,96,37.778,9,2.65,2 초,128 MB
7841,15672,시공스톤,"브루트포스 알고리즘,이분 매칭","125,13","스페셜 저지,출처,분류",34,145,24.818,19,4.03,1 초,128 MB
7842,10878,How many binary sequences?,"브루트포스 알고리즘,비트마스킹,백트래킹","125,14,5","출처,다국어,분류",33,149,27.730999999999998,14,3.61,3 초,256 MB
7843,9398,A Password Policy Requirement,브루트포스 알고리즘,125,"출처,다국어,분류",32,62,62.745,4,1.59,1 초,128 MB
7844,15566,개구리 1,"브루트포스 알고리즘,백트래킹","125,5","스페셜 저지,출처,분류",32,89,42.105,10,2.38,1 초,256 MB
7845,15270,친구 팰린드롬,"브루트포스 알고리즘,재귀","125,62",분류,31,139,36.905,7,2.71,2 초,512 MB
7846,16716,JeoGyuk,"브루트포스 알고리즘,기하학","125,100","출처,분류",30,98,44.118,16,2.27,1.5 초,256 MB
7847,5946,The Trough Game,"브루트포스 알고리즘,비트마스킹","125,14","출처,다국어,분류",29,54,63.043,10,1.59,1 초,128 MB
7848,1318,포커,"브루트포스 알고리즘,Case work,런타임 전의 전처리","125,137,172",분류,28,163,28.570999999999998,12,3.5,2 초,128 MB
